pubid,ctuition17,state17,female,black,hisp,yr97,yr98,yr99,yr00,yr01,mhighgrad,msomcol,fhighgrad,fsomcol,parincome,afqt,dayssmklm17,pct_insclnxtyr
5319,1.752849817,61,1,0,0,0,1,0,0,0,1,0,1,0,56.69876862,64.65200043,0,
8056,2.592042685,61,1,1,0,0,0,0,0,1,1,0,0,0,98.1796875,44.69400024,0,
3253,2.592042685,61,0,0,0,0,0,0,0,1,0,1,0,1,104.306015,35.74100113,0,
1817,2.56345439,61,0,0,0,0,0,0,1,0,0,1,0,1,60.73576355,67.04599762,0,100
8059,2.56345439,61,0,1,0,0,0,0,1,0,0,0,0,0,17.36313438,42.63499832,0,50
3236,2.56345439,61,1,0,0,0,0,0,1,0,0,1,1,0,31.67341042,47.87200165,0,100
3235,1.752849817,61,1,0,0,0,1,0,0,0,1,0,0,1,31.8006134,88.64600372,5,
3120,1.747331142,61,0,0,0,0,0,1,0,0,0,1,1,0,37.46330261,60.47100067,30,
3108,1.752849817,61,0,0,1,0,1,0,0,0,0,0,0,0,19.18213081,0.578000009,1,
3274,1.752849817,61,0,0,0,0,1,0,0,0,1,0,1,0,41.70182037,35.38000107,0,
3125,1.747331142,61,1,0,0,0,0,1,0,0,1,0,0,1,85.90722656,50.04499817,0,
1811,2.592042685,61,0,0,0,0,0,0,0,1,0,1,0,1,57.4867897,26.22999954,0,
3107,2.56345439,61,0,0,0,0,0,0,1,0,1,0,0,1,40.046978,45.35300064,0,90
5317,2.56345439,61,1,0,0,0,0,0,1,0,1,0,1,0,68.46741486,57.40399933,0,50
8079,1.747331142,61,1,1,0,0,0,1,0,0,0,0,1,0,48.44392395,32.0870018,0,
5301,2.592042685,61,0,0,0,0,0,0,0,1,0,1,0,1,89.13682556,42.69900131,0,
1819,1.752849817,61,0,0,0,0,1,0,0,0,1,0,0,1,41.3388176,34.96699905,30,
5340,1.747331142,61,1,0,0,0,0,1,0,0,0,1,1,0,74.7405777,40.71699905,0,
3251,2.56345439,61,1,0,1,0,0,0,1,0,1,0,1,0,63.03781891,84.13600159,30,100
1804,2.56345439,61,1,0,0,0,0,0,1,0,1,0,1,0,63.60122681,92.56199646,30,100
3272,2.56345439,61,1,0,0,0,0,0,1,0,0,1,1,0,27.46576691,44.60699844,0,5
5345,1.669054747,61,0,0,0,1,0,0,0,0,0,1,0,1,105.9307175,97.96499634,0,100
3216,1.752849817,61,0,0,0,0,1,0,0,0,0,1,0,1,64.8502655,89.20700073,0,
3268,1.752849817,61,1,0,0,0,1,0,0,0,0,0,0,0,26.15971947,21.49300003,0,
8070,1.752849817,61,1,1,0,0,1,0,0,0,1,0,1,0,37.00857544,82.03800201,0,
1827,1.747331142,61,0,0,0,0,0,1,0,0,1,0,0,1,140.8103485,52.93000031,30,
1829,2.56345439,61,1,0,0,0,0,0,1,0,0,1,0,1,58.51313019,77.98300171,0,50
1809,1.752849817,61,0,0,0,0,1,0,0,0,0,1,0,1,57.4867897,92.45400238,0,
3267,1.747331142,61,1,0,0,0,0,1,0,0,1,0,1,0,54.77393341,82.88600159,0,
3223,1.747331142,61,1,0,0,0,0,1,0,0,0,1,1,0,52.15300751,92.18900299,25,
6415,1.944925547,62,0,0,0,0,1,0,0,0,0,1,1,0,68.46741486,82.81300354,0,
6374,2.340702534,62,1,0,0,0,0,0,1,0,1,0,1,0,64.59190369,92.97100067,20,50
6378,1.944925547,62,1,0,0,0,1,0,0,0,0,1,0,1,108.7727585,44.11600113,0,
6395,2.242657185,62,1,0,0,0,0,1,0,0,0,1,0,0,51.28596878,53.31000137,0,
6429,2.12842536,62,1,0,0,0,0,0,0,1,1,0,1,0,65.23781586,87.96600342,0,
6408,1.944925547,62,1,0,0,0,1,0,0,0,0,1,0,1,95.40184021,74.28299713,0,
6448,2.12842536,62,1,0,0,0,0,0,0,1,0,1,0,1,45.86024857,59.36000061,30,
6412,2.340702534,62,0,0,0,0,0,0,1,0,1,0,0,0,43.30499268,77.35600281,3,75
6410,1.944925547,62,0,0,0,0,1,0,0,0,0,1,0,1,145.3317719,60.17399979,30,
6381,1.944925547,62,0,0,0,0,1,0,0,0,0,0,0,1,41.97681046,61.49700165,0,
8946,2.12842536,62,1,0,0,0,0,0,0,1,0,1,1,0,47.06490707,23.78800011,30,
6391,2.242657185,62,0,0,1,0,0,1,0,0,0,0,0,1,55.87199402,66.58200073,25,
6409,2.12842536,62,0,0,0,0,0,0,0,1,0,1,0,1,95.40184021,80.6969986,0,
6387,2.12842536,62,0,0,0,0,0,0,0,1,0,1,0,1,40.6928978,38.16600037,28,
6445,2.12842536,62,0,0,0,0,0,0,0,1,0,1,0,0,40.046978,8.524000168,0,
6413,1.944925547,62,1,0,0,0,1,0,0,0,0,1,0,1,51.0921936,81.5719986,0,
6380,1.944925547,62,1,0,0,0,1,0,0,0,1,0,1,0,54.11897278,65.38899994,20,
6434,2.242657185,62,0,0,0,0,0,1,0,0,1,0,1,0,63.30006409,48.10499954,1,
6424,2.242657185,62,1,0,0,0,0,1,0,0,0,1,1,0,55.54903412,68.5719986,0,
6439,2.12842536,62,0,0,0,0,0,0,0,1,0,1,1,0,44.59424973,98.8239975,0,
6425,2.12842536,62,0,0,1,0,0,0,0,1,1,0,0,1,40.046978,25.15999985,0,
6421,2.12842536,62,1,0,0,0,0,0,0,1,0,1,0,1,59.1015892,73.11499786,0,
6373,2.12842536,62,1,0,0,0,0,0,0,1,0,0,1,0,52.96535873,86.22000122,0,
6389,2.340702534,62,0,0,0,0,0,0,1,0,1,0,0,0,46.50616837,65.14199829,30,50
6443,2.242657185,62,0,0,0,0,0,1,0,0,0,1,1,0,64.13975525,54.79000092,0,
8137,2.857545614,66,0,0,1,1,0,0,0,0,1,0,0,0,40.046978,10.07299995,0,50
6888,1.507349133,64,0,1,0,0,1,0,0,0,0,1,1,0,41.3388176,59.09600067,0,
6889,1.685881376,64,1,1,0,0,0,0,0,1,0,1,1,0,41.3388176,59.31100082,0,
6621,1.530781507,64,0,0,1,0,0,1,0,0,0,1,0,0,68.68932343,51.99200058,0,
1977,0.457928836,38,1,1,0,0,1,0,0,0,0,1,0,0,21.10088158,72.02999878,0,
4987,4.953523636,65,0,0,0,0,0,0,1,0,1,0,0,1,58.1327095,79.88600159,3,100
987,4.953523636,65,0,0,1,0,0,0,1,0,1,0,0,1,24.41573715,78.31800079,30,80
2171,4.953523636,65,1,0,0,0,0,0,1,0,0,1,0,1,20.79859161,82.7480011,0,100
8084,2.858239174,66,1,1,0,0,1,0,0,0,1,0,0,0,38.10922241,27.46800041,10,
182,2.808631659,66,1,0,0,0,0,0,0,1,0,1,0,1,144.3628998,98.19599915,0,
185,2.858239174,66,0,1,0,0,1,0,0,0,1,0,1,0,119.495018,7.809999943,0,
1114,2.813899994,66,1,0,1,0,0,0,1,0,1,0,1,0,99.72988892,34.74900055,0,100
8119,2.87488246,66,1,1,0,0,0,1,0,0,1,0,0,0,8.045567513,24.42099953,0,
1105,2.813899994,66,1,0,0,0,0,0,1,0,0,1,0,1,80.41691589,39.86399841,0,50
8107,2.808631659,66,1,0,1,0,0,0,0,1,0,0,0,0,78.24222565,98.93699646,0,
195,2.813899994,66,0,1,0,0,0,0,1,0,0,1,1,0,51.80270386,63.50299835,2,100
1098,2.813899994,66,1,1,0,0,0,0,1,0,0,1,0,1,65.36700439,24.97100067,0,100
8118,2.813899994,66,1,1,0,0,0,0,1,0,1,0,1,0,22.89644241,65.14299774,4,100
176,2.87488246,66,0,0,0,0,0,1,0,0,0,1,0,1,424.4529724,90.29199982,0,
220,0.38634783,38,0,0,0,0,0,0,0,1,1,0,0,1,62.52496338,66.55599976,0,
152,2.87488246,66,0,1,0,0,0,1,0,0,1,0,0,1,82.68159485,27.15699959,0,
1135,2.808631659,66,0,0,0,0,0,0,0,1,0,1,0,1,142.1021881,80.55899811,0,
143,2.858239174,66,0,1,0,0,1,0,0,0,1,0,0,1,158.8960724,42.09799957,10,
1128,2.808631659,66,1,1,0,0,0,0,0,1,0,1,1,0,0,42.91600037,0,
8085,2.813899994,66,1,1,0,0,0,0,1,0,1,0,0,0,38.10922241,4.484000206,0,100
170,2.808631659,66,1,0,0,0,0,0,0,1,1,0,0,1,38.7551384,61.53300095,0,
158,2.808631659,66,0,0,1,0,0,0,0,1,0,1,0,1,60.71638489,79.9489975,0,
127,2.87488246,66,1,0,0,0,0,1,0,0,0,1,0,1,0,58.70600128,3,
142,2.858239174,66,1,0,0,0,1,0,0,0,0,0,0,1,49.994133,55.54000092,30,
8835,2.808631659,66,0,1,0,0,0,0,0,1,1,0,1,0,12.91837978,85.05699921,0,
149,2.813899994,66,1,1,0,0,0,0,1,0,0,0,0,0,0.012720245,5.071000099,0,100
1108,2.813899994,66,0,0,0,0,0,0,1,0,0,1,1,0,10.51556206,29.36400032,0,100
8157,2.87488246,66,0,0,1,0,0,1,0,0,1,0,0,0,8.130828857,15.75500011,0,
175,2.858239174,66,1,0,0,0,1,0,0,0,0,1,0,1,229.7339935,95.63700104,28,
193,2.858239174,66,1,1,0,0,1,0,0,0,1,0,0,0,46.27363586,18.08099937,0,
135,2.858239174,66,0,0,0,0,1,0,0,0,0,1,0,1,93.01233673,94.83300018,0,
8155,2.813899994,66,1,0,1,0,0,0,1,0,0,0,0,0,0.047798008,44.88000107,0,80
145,2.808631659,66,0,1,0,0,0,0,0,1,0,1,1,0,89.78273773,39.58499908,0,
144,2.87488246,66,0,1,0,0,0,1,0,0,0,1,1,0,89.78273773,62.21900177,0,
235,2.858239174,66,1,0,0,0,1,0,0,0,0,0,0,1,5.813271046,60.88800049,0,
8097,2.858239174,66,1,1,0,0,1,0,0,0,1,0,1,0,57.24110413,25.12999916,25,
187,2.813899994,66,0,0,1,0,0,0,1,0,1,0,0,1,97.5337677,85.82800293,30,100
222,2.858239174,66,0,0,1,0,1,0,0,0,0,0,1,0,45.21432877,62.1969986,25,
8136,2.813899994,66,0,0,1,0,0,0,1,0,0,0,0,0,34.87962723,22.58699989,0,100
1113,2.858239174,66,0,0,0,0,1,0,0,0,1,0,1,0,61.36230469,98.82700348,0,
1126,2.857545614,66,0,1,0,1,0,0,0,0,1,0,1,0,15.26429462,75.65899658,0,100
8929,2.808631659,66,1,1,0,0,0,0,0,1,1,0,0,0,49.86494446,14.5369997,0,
8112,2.808631659,66,1,0,1,0,0,0,0,1,0,1,1,0,0,76.47799683,1,
164,2.858239174,66,1,0,0,0,1,0,0,0,1,0,1,0,63.30006409,50.16899872,30,
151,2.87488246,66,1,1,0,0,0,1,0,0,0,0,0,0,82.68159485,19.74900055,0,
8127,2.813899994,66,1,1,0,0,0,0,1,0,1,0,1,0,5.088098049,43.34500122,0,50
132,2.813899994,66,0,0,0,0,0,0,1,0,0,1,0,1,54.31791306,89.33399963,0,100
208,2.808631659,66,1,0,0,0,0,0,0,1,1,0,0,0,97.5337677,71.79100037,0,
229,2.808631659,66,1,0,0,0,0,0,0,1,0,1,0,1,0.180857316,86.03299713,0,
192,2.87488246,66,1,0,1,0,0,1,0,0,0,1,0,1,3.965942621,55.48400116,0,
8149,2.858239174,66,0,1,0,0,1,0,0,0,0,1,0,1,74.92660522,45.32799911,0,
8151,2.858239174,66,0,1,0,0,1,0,0,0,1,0,0,0,0,19.43899918,0,
8154,2.87488246,66,0,1,0,0,0,1,0,0,0,1,1,0,164.0911713,19.77199936,30,
1087,2.858239174,66,1,0,1,0,1,0,0,0,1,0,1,0,71.05109406,93.44100189,0,
146,2.808631659,66,0,1,0,0,0,0,0,1,1,0,1,0,60.71638489,18.37100029,0,
201,2.813899994,66,1,0,0,0,0,0,1,0,0,1,0,1,103.7345963,99.59100342,20,85
139,2.808631659,66,1,0,0,0,0,0,0,1,0,1,0,1,318.40448,98.91400146,0,
207,2.858239174,66,1,0,0,0,1,0,0,0,1,0,0,0,97.5337677,81.9980011,4,
219,2.87488246,66,0,0,0,0,0,1,0,0,0,1,0,1,182.6658936,80.77300262,0,
156,2.87488246,66,0,0,0,0,0,1,0,0,0,1,0,1,287.2106934,92.69200134,15,
8140,2.87488246,66,1,1,0,0,0,1,0,0,0,1,0,1,22.73634911,46.75600052,0,
128,2.87488246,66,1,0,0,0,0,1,0,0,0,1,0,1,120.1409378,71.62400055,0,
171,2.808631659,66,1,0,1,0,0,0,0,1,1,0,0,0,69.75925446,87.96700287,0,
238,2.858239174,66,1,0,0,0,1,0,0,0,0,1,0,1,490.182373,79.98200226,4,
214,2.87488246,66,1,0,1,0,0,1,0,0,1,0,0,1,48.31474304,66.56099701,0,
8153,2.813899994,66,0,1,0,0,0,0,1,0,0,1,1,0,64.59190369,23.67900085,0,100
1086,2.813899994,66,0,0,0,0,0,0,1,0,1,0,0,1,84.84403229,96.97399902,0,100
1109,2.808631659,66,1,0,0,0,0,0,0,1,0,1,1,0,63.30006409,61.1609993,0,
8132,2.813899994,66,0,0,1,0,0,0,1,0,0,0,0,0,0.79060483,19.13100052,0,50
166,2.87488246,66,1,0,0,0,0,1,0,0,0,1,1,0,48.53697586,83.12799835,1,
159,2.857545614,66,1,0,1,1,0,0,0,0,1,0,0,0,0.027128598,3.049000025,0,75
169,2.813899994,66,1,0,0,0,0,0,1,0,1,0,0,1,38.7551384,75.58200073,30,50
224,2.87488246,66,1,0,0,0,0,1,0,0,1,0,1,0,73.63476563,37.75999832,0,
8158,2.813899994,66,0,0,1,0,0,0,1,0,0,0,0,0,0.658837378,0.529999971,9,10
8102,2.858239174,66,0,0,1,0,1,0,0,0,0,1,0,0,0.794480383,55.92900085,0,
1100,2.87488246,66,1,1,0,0,0,1,0,0,0,1,1,0,8.381444931,42.95999908,0,
147,2.808631659,66,1,0,0,0,0,0,0,1,1,0,0,1,45.21432877,42.34799957,0,
1116,2.813899994,66,1,0,0,0,0,0,1,0,0,1,0,1,187.8229065,86.26000214,0,100
230,2.808631659,66,0,0,1,0,0,0,0,1,1,0,1,0,89.04171753,62.12200165,0,
8115,2.87488246,66,1,0,1,0,0,1,0,0,0,1,0,1,114.9735794,72.12400055,0,
150,2.808631659,66,0,1,0,0,0,0,0,1,0,0,1,0,0.012720245,12.2329998,0,
223,2.858239174,66,0,0,1,0,1,0,0,0,0,0,1,0,45.21432877,87.92299652,0,
8160,2.858239174,66,0,0,1,0,1,0,0,0,0,1,0,0,10.85143852,34.45299911,0,
232,2.808631659,66,0,0,1,0,0,0,0,1,1,0,1,0,0.077510275,43.08499908,0,
3467,0.871038735,67,0,0,0,0,0,0,0,1,0,1,0,1,4.65578413,75.68900299,0,
8180,0.859702468,67,0,0,1,0,0,0,1,0,1,0,0,1,38.7551384,85.02799988,0,100
8176,0.871038735,67,1,0,1,0,0,0,0,1,1,0,0,1,42.63065338,3.255000114,30,
8198,0.842552125,67,0,0,1,0,0,1,0,0,0,1,0,1,71.05109406,52.29600143,20,
8195,0.859702468,67,1,0,1,0,0,0,1,0,0,1,0,1,54.77393341,34.11000061,0,100
8171,0.871038735,67,0,0,1,0,0,0,0,1,1,0,0,0,10.85143852,17.11199951,0,
8205,0.859702468,67,1,0,1,0,0,0,1,0,0,0,1,0,27.77451706,3.403000116,0,90
8168,0.871038735,67,0,0,1,0,0,0,0,1,0,1,0,1,16.47093391,38.43500137,0,
8190,0.844624281,67,0,0,1,0,1,0,0,0,0,1,0,1,67.30475616,85.9489975,2,
8194,0.856488585,67,0,0,1,1,0,0,0,0,0,1,0,1,54.77393341,88.46600342,0,94
8188,0.871038735,67,1,0,1,0,0,0,0,1,1,0,1,0,16.0756321,17.23800087,0,
8172,0.859702468,67,0,0,1,0,0,0,1,0,0,0,0,0,12.40164566,59.48400116,3,80
338,3.246206522,68,1,0,0,0,1,0,0,0,0,1,0,1,318.40448,83.1230011,0,
113,3.322591305,68,0,0,0,0,0,0,0,1,0,1,1,0,86.03640747,76.83799744,30,
2339,3.270933867,68,1,0,0,1,0,0,0,0,1,0,1,0,50.51086426,98.72200012,0,100
2377,3.132977247,68,0,0,0,0,0,0,1,0,0,1,0,1,79.06048584,99.6760025,0,80
2340,3.178549528,68,1,0,0,0,0,1,0,0,1,0,1,0,50.51086426,92.45200348,0,
2401,3.178549528,68,1,0,0,0,0,1,0,0,1,0,0,1,94.43335724,26.54800034,30,
4903,3.132977247,68,1,1,0,0,0,0,1,0,0,1,0,1,36.94656754,52.42900085,15,0
7101,3.178549528,68,0,1,0,0,0,1,0,0,0,1,1,0,37.07575226,62.25899887,0,
31,3.178549528,68,0,0,0,0,0,1,0,0,1,0,1,0,0,62.80599976,0,
243,3.132977247,68,1,0,0,0,0,0,1,0,1,0,1,0,57.6481514,29.80400085,0,80
2508,3.178549528,68,0,0,0,0,0,1,0,0,1,0,1,0,70.5973587,73.7460022,0,
2305,3.178549528,68,0,0,0,0,0,1,0,0,0,0,0,0,19.89430428,30.9109993,30,
7073,3.178549528,68,1,0,1,0,0,1,0,0,0,0,0,0,14.15000057,20.38100052,0,
7098,3.246206522,68,1,1,0,0,1,0,0,0,0,1,0,1,116.5237808,86.12200165,0,
34,3.322591305,68,1,0,0,0,0,0,0,1,0,1,0,0,12.66001225,35.10699844,5,
2319,3.178549528,68,0,0,0,0,0,1,0,0,0,0,1,0,42.88902283,76.4240036,0,
2395,3.322591305,68,0,0,0,0,0,0,0,1,0,1,0,1,143.3940125,68.34999847,0,
103,3.132977247,68,1,0,1,0,0,0,1,0,1,0,1,0,103.3470383,66.57499695,25,100
7026,3.178549528,68,1,1,0,0,0,1,0,0,0,1,1,0,23.25308418,62.08800125,0,
2465,3.178549528,68,1,0,0,0,0,1,0,0,0,1,0,1,145.9776917,49.13600159,0,
109,3.178549528,68,1,0,0,0,0,1,0,0,1,0,1,0,98.8256073,90.86599731,0,
8215,3.132977247,68,1,1,0,0,0,0,1,0,0,1,0,1,34.87962723,63.31000137,0,100
56,3.178549528,68,1,0,0,0,0,1,0,0,0,1,0,1,143.0064697,96.70300293,0,
2342,3.246206522,68,0,0,0,0,1,0,0,0,1,0,1,0,36.17146301,76.48100281,0,
285,3.246206522,68,0,0,0,0,1,0,0,0,0,0,0,0,38.16073608,28.62400055,0,
2353,3.246206522,68,1,0,0,0,1,0,0,0,1,0,1,0,56.47789001,53.98500061,0,
2481,3.322591305,68,0,0,0,0,0,0,0,1,0,0,0,0,18.60246658,58.24100113,0,
248,3.132977247,68,1,0,0,0,0,0,1,0,0,1,0,1,32.10217667,87.61100006,0,100
4912,3.322591305,68,0,0,0,0,0,0,0,1,1,0,1,0,63.30006409,29.17300034,0,
102,3.178549528,68,1,0,1,0,0,1,0,0,1,0,1,0,103.3470383,35.31600189,15,
2364,3.132977247,68,1,1,0,0,0,0,1,0,1,0,1,0,31.8006134,35.1780014,0,90
55,3.246206522,68,1,0,1,0,1,0,0,0,0,0,1,0,0,53.24100113,0,
247,3.178549528,68,0,0,0,0,0,1,0,0,0,1,0,1,32.10217667,86.41899872,15,
283,3.322591305,68,0,0,0,0,0,0,0,1,0,1,1,0,50.88098145,72.69200134,0,
4887,3.132977247,68,0,0,0,0,0,0,1,0,0,1,1,0,14.85613728,68.58499908,1,100
306,3.270933867,68,1,0,0,1,0,0,0,0,0,1,0,1,0,62.23500061,0,100
2296,3.132977247,68,0,0,0,0,0,0,1,0,0,1,0,1,57.24110413,66.28199768,0,50
4886,3.322591305,68,0,0,0,0,0,0,0,1,0,0,1,0,52.15300751,47.9280014,0,
255,3.132977247,68,1,0,0,0,0,0,1,0,0,1,0,1,110.6661377,84.45600128,0,100
2345,3.246206522,68,1,0,0,0,1,0,0,0,0,1,1,0,83.96946716,43.69599915,0,
2400,3.178549528,68,1,0,0,0,0,1,0,0,1,0,0,1,94.43335724,22.11000061,30,
107,3.178549528,68,1,0,0,0,0,1,0,0,0,1,0,1,174.3981323,94.83699799,0,
4911,3.178549528,68,0,0,0,0,0,1,0,0,1,0,1,0,63.30006409,84.76599884,0,
106,3.246206522,68,0,0,0,0,1,0,0,0,0,1,1,0,119.2366486,34.51599884,0,
8226,3.178549528,68,1,1,0,0,0,1,0,0,0,1,1,0,26.48267937,59.76800156,0,
2301,3.132977247,68,0,1,0,0,0,0,1,0,1,0,0,1,20.3523922,35.83399963,0,95
298,3.132977247,68,1,0,0,0,0,0,1,0,0,1,0,1,81.38579559,95.21800232,0,100
2347,3.322591305,68,1,0,0,0,0,0,0,1,0,1,0,1,125.6312485,100,30,
2350,3.178549528,68,0,0,0,0,0,1,0,0,1,0,1,0,49.60895538,92.66100311,0,
8223,3.246206522,68,0,0,1,0,1,0,0,0,0,1,0,1,75.04944611,92.90699768,25,
321,3.246206522,68,0,0,0,0,1,0,0,0,1,0,1,0,96.67386627,70.77700043,0,
2333,3.246206522,68,0,0,0,0,1,0,0,0,0,1,0,1,79.18966675,72.87999725,0,
105,3.132977247,68,0,0,0,0,0,0,1,0,0,1,0,1,97.75725555,74.88300323,0,100
2485,3.132977247,68,0,0,0,0,0,0,1,0,1,0,1,0,63.98283386,70.77100372,0,0
270,3.322591305,68,1,0,0,0,0,0,0,1,0,1,1,0,106.5766373,75.38200378,24,
292,3.322591305,68,1,1,0,0,0,0,0,1,0,1,1,0,37.98003769,56.63000107,0,
244,3.132977247,68,0,0,1,0,0,0,1,0,1,0,1,0,33.58778763,10.68700027,0,90
7058,3.246206522,68,1,0,1,0,1,0,0,0,0,1,1,0,18.73165131,82.48000336,0,
242,3.322591305,68,0,0,1,0,0,0,0,1,0,1,0,1,100.7633667,45.19900131,0,
11,3.178549528,68,1,0,1,0,0,1,0,0,0,1,1,0,32.29595184,30.58300018,1,
2392,3.246206522,68,1,0,0,0,1,0,0,0,1,0,0,1,121.9172134,62.25,0,
2505,3.178549528,68,1,0,0,0,0,1,0,0,1,0,0,0,53.61127853,41.98699951,25,
4877,3.322591305,68,1,0,0,0,0,0,0,1,0,1,0,1,48.44392395,45.85699844,0,
2458,3.322591305,68,0,0,0,0,0,0,0,1,0,1,0,1,53.74045944,96.23000336,0,
7017,3.246206522,68,1,1,0,0,1,0,0,0,0,1,1,0,77.51027679,20.36100006,0,
110,3.322591305,68,1,0,0,0,0,0,0,1,1,0,1,0,98.8256073,43.86399841,30,
3,3.132977247,68,1,0,1,0,0,0,1,0,1,0,0,0,81.38579559,27.97800064,0,50
7083,3.178549528,68,1,0,1,0,0,1,0,0,0,0,1,0,16.15471077,39.66699982,0,
7052,3.178549528,68,0,1,0,0,0,1,0,0,0,1,0,1,0,73.93900299,1,
7090,3.178549528,68,1,1,0,0,0,1,0,0,0,0,0,0,17.00442314,69.56300354,0,
4905,3.132977247,68,1,0,0,0,0,0,1,0,0,1,0,0,10.78038883,35.59899902,0,100
4865,3.178549528,68,1,0,0,0,0,1,0,0,0,1,1,0,45.86024857,52.55400085,30,
6973,3.246206522,68,0,1,0,0,1,0,0,0,0,1,0,1,0,45.76900101,0,
6,3.178549528,68,1,0,1,0,0,1,0,0,1,0,1,0,2.51860857,22.00099945,0,
322,3.178549528,68,1,0,0,0,0,1,0,0,0,1,1,0,36.17146301,55.73600006,0,
108,3.322591305,68,0,0,0,0,0,0,0,1,0,1,0,1,174.3981323,83.76499939,0,
7096,3.132977247,68,1,1,0,0,0,0,1,0,0,1,0,1,105.7857132,72.27400208,0,100
2463,3.322591305,68,0,0,0,0,0,0,0,1,0,1,0,1,120.1409378,53.75299835,30,
1622,3.322591305,68,1,0,0,0,0,0,0,1,0,1,0,1,83.96946716,80.6190033,0,
7011,3.132977247,68,1,0,1,0,0,0,1,0,1,0,1,0,16.39084053,51.44800186,0,100
7102,3.132977247,68,0,0,1,0,0,0,1,0,1,0,1,0,0.968878508,22.86000061,0,100
6985,3.132977247,68,1,0,1,0,0,0,1,0,0,0,0,1,0,15.46899986,10,90
114,3.178549528,68,1,0,0,0,0,1,0,0,1,0,0,1,99.1046524,65.34500122,30,
4906,3.132977247,68,0,0,0,0,0,0,1,0,0,0,1,0,51.48749542,63.34199905,0,0
2299,3.322591305,68,1,0,0,0,0,0,0,1,0,1,0,1,22.06459236,67.51699829,0,
4897,3.322591305,68,0,0,0,0,0,0,0,1,1,0,0,1,52.19025803,71.53600311,0,
2384,3.246206522,68,0,0,0,0,1,0,0,0,0,1,0,1,73.95772552,57.61299896,0,
112,3.322591305,68,1,0,0,0,0,0,0,1,1,0,1,0,0,57.72700119,10,
8222,3.132977247,68,0,1,0,0,0,0,1,0,1,0,0,0,21.96124649,19.54700089,10,75
329,3.322591305,68,0,0,0,0,0,0,0,1,1,0,0,1,95.40184021,61.75099945,2,
111,3.246206522,68,1,0,0,0,1,0,0,0,1,0,0,1,82.4838562,82.31800079,0,
6981,3.132977247,68,1,0,1,0,0,0,1,0,0,1,0,0,32.81268311,9.796999931,0,50
2495,3.270933867,68,1,0,0,1,0,0,0,0,0,1,0,1,101.6676483,85.76399994,10,100
4885,3.132977247,68,1,0,0,0,0,0,1,0,0,1,0,1,52.31943893,80.44100189,2,100
7089,3.246206522,68,1,1,0,0,1,0,0,0,0,0,0,0,17.00442314,68.72200012,0,
7063,3.132977247,68,1,1,0,0,0,0,1,0,0,1,0,1,101.7619629,73.71700287,0,100
2466,3.322591305,68,0,0,0,0,0,0,0,1,0,1,0,1,32.94186783,92.92099762,0,
2500,3.132977247,68,0,0,0,0,0,0,1,0,0,1,1,0,46.65473175,32.5359993,0,80
2461,3.178549528,68,0,0,0,0,0,1,0,0,0,1,0,1,93.14151764,88.93099976,1,
87,3.322591305,68,0,0,1,0,0,0,0,1,1,0,0,1,54.90311432,75.57499695,0,
85,3.322591305,68,0,0,0,0,0,0,0,1,1,0,1,0,15.50205612,70.11299896,0,
2380,3.322591305,68,1,0,0,0,0,0,0,1,0,1,0,1,74.99765778,63.13000107,3,
8114,2.808631659,66,1,0,1,0,0,0,0,1,0,1,0,1,43.92249298,40.62200165,0,
334,3.322591305,68,1,0,0,0,0,0,0,1,0,1,1,0,209.2777557,67.24099731,2,
2302,3.178549528,68,0,1,0,0,0,1,0,0,0,1,0,1,0,39.94499969,0,
251,3.178549528,68,0,0,1,0,0,1,0,0,0,0,0,1,48.44392395,56.49499893,0,
2399,3.178549528,68,1,0,0,0,0,1,0,0,1,0,0,1,94.43335724,35,30,
70,3.178549528,68,0,1,0,0,0,1,0,0,0,1,1,0,75.91680908,56.70800018,0,
284,3.246206522,68,1,1,0,0,1,0,0,0,1,0,0,0,12.72024536,9.798999786,0,
4859,3.246206522,68,1,0,0,0,1,0,0,0,1,0,1,0,2.712859631,76.13200378,0,
4876,3.178549528,68,1,0,0,0,0,1,0,0,0,1,0,1,48.44392395,87.9240036,0,
2506,3.322591305,68,0,0,0,0,0,0,0,1,0,0,0,0,21.57369614,29.54599953,0,
7095,3.322591305,68,0,1,0,0,0,0,0,1,1,0,0,1,87.19906616,67.76599884,0,
4904,3.246206522,68,1,0,0,0,1,0,0,0,0,1,1,0,12.72024536,67.95300293,25,
8870,3.322591305,68,1,0,1,0,0,0,0,1,0,0,0,0,45.21432877,45.65100098,0,
2480,3.246206522,68,0,0,0,0,1,0,0,0,0,1,0,1,148.2384186,96.70400238,0,
289,3.322591305,68,1,0,0,0,0,0,0,1,1,0,1,0,114.4822083,52.20000076,0,
245,3.322591305,68,1,0,0,0,0,0,0,1,0,1,0,1,114.4822083,72.2480011,0,
2297,3.246206522,68,0,0,0,0,1,0,0,0,1,0,1,0,68.46741486,12.22000027,30,
8845,3.132977247,68,1,0,1,0,0,0,1,0,1,0,0,1,57.24110413,73.4469986,0,100
2487,3.178549528,68,0,0,0,0,0,1,0,0,1,0,0,1,16.53631973,54.54299927,0,
7097,3.132977247,68,0,1,0,0,0,0,1,0,0,1,1,0,63.60122681,55.31900024,0,80
1,3.246206522,68,1,0,0,0,1,0,0,0,0,0,0,1,61.0571785,45.06999969,0,
